ITAIPU;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;1232.0;
TUCURUI;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;3554.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;11687.0;
STO ANTONIO;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;
I. SOLTEIRA;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;128.0;
TELES PIRES;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;569.0;
SAO SIMAO;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;576.0;
G.B. MUNHOZ;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;
JUPIA;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;
P. PRIMAVERA;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;476.0;
MARIMBONDO;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;231.0;
ITAPARICA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITA;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;
SLT.SANTIAGO;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;58.0;
P.AFONSO 123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
A. VERMELHA;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;141.0;
FURNAS;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;235.0;
SERRA MESA;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;
SEGREDO;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;
SALTO CAXIAS;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;144.0;
EMBORCACAO;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;146.0;
MACHADINHO;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;79.0;
LC BARRETO;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
ESTREITO TOC;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;884.0;
SALTO OSORIO;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;
SOBRADINHO;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;610.0;
LAJEADO;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;
CAMPOS NOVOS;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;
