<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
0;PAMPA SUL;180.0;
1;CANDIOTA 3;86.7;
2;P. PECEM-unit1;168.26;
3;P. PECEM-unit2;168.26;
4;P.ITAQUI;173.07;
5;PECEM 2;178.6;
6;J.LACERDA-C-unit7;206.84;
7;J.LACERDA-B-unit5;244.14;
8;J.LACERDA-B-unit6;244.14;
9;J.LACERDA-A1-unit1;270.48;
10;J.LACERDA-A1-unit2;270.48;
11;J.LACERDA-A2-unit3;245.21;
12;J.LACERDA-A2-unit4;245.21;
13;ARAUCARIA-unit1;630.54;
14;ARAUCARIA-unit2;630.54;
15;ARAUCARIA-unit3;630.54;
16;CUBATAO-unit1;334.58;
17;CUBATAO-unit2;334.58;
18;SEROPEDICA-unit1;343.57;
19;SEROPEDICA-unit2;343.57;
20;SEROPEDICA-unit3;343.57;
21;SEROPEDICA-unit4;343.57;
22;SEROPEDICA-unit5;343.57;
23;SEROPEDICA-unit6;343.57;
24;SEROPEDICA-unit7;343.57;
25;SEROPEDICA-unit8;343.57;
26;JARAQUI-unit6;0.0;
27;JARAQUI-unit7;0.0;
28;MANAUARA-unit1;0.0;
29;MANAUARA-unit2;0.0;
30;MANAUARA-unit3;0.0;
31;MANAUARA-unit4;0.0;
32;MANAUARA-unit5;0.0;
33;N.FLU_DESSEM-unit1;0.0;
34;N.FLU_DESSEM-unit2;0.0;
35;N.FLU_DESSEM-unit3;0.0;
36;N.FLU_DESSEM-unit4;0.0;
37;P. NEGRA-unit1;0.0;
38;P. NEGRA-unit2;0.0;
39;P. NEGRA-unit3;0.0;
40;P. NEGRA-unit4;0.0;
41;TERMORIO-unit1;267.7;
42;TERMORIO-unit2;267.7;
43;TERMORIO-unit3;267.7;
44;TERMORIO-unit4;267.7;
45;TERMORIO-unit5;267.7;
46;TERMORIO-unit6;267.7;
47;TERMORIO-unit7;267.7;
48;TERMORIO-unit8;267.7;
49;T.LAGOAS-unit1;224.42;
50;T.LAGOAS-unit2;224.42;
51;T.LAGOAS-unit3;224.42;
52;T.LAGOAS-unit4;224.42;
53;T.LAGOAS-unit5;224.42;
54;T.LAGOAS-unit6;224.42;
55;MARANHAO 3-unit1;82.48;
56;MARANHAO 3-unit2;80.44;
57;MARANHAO 3-unit3;80.44;
