ITAIPU;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;1625.0;
TUCURUI;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;3980.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;22478.0;
STO ANTONIO;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;1067.0;
I. SOLTEIRA;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;247.0;
TELES PIRES;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;987.0;
SAO SIMAO;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;547.0;
G.B. MUNHOZ;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;458.0;
JUPIA;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;344.0;
