ITAIPU;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;1282.0;
TUCURUI;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;1965.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;6890.0;
STO ANTONIO;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;791.0;
I. SOLTEIRA;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;194.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;439.0;
TELES PIRES;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;432.0;
