ITAIPU;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;1205.0;
TUCURUI;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;2141.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;6011.0;
STO ANTONIO;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;
I. SOLTEIRA;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;
TELES PIRES;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;396.0;
SAO SIMAO;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;369.0;
G.B. MUNHOZ;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;279.0;
JUPIA;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;289.0;
P. PRIMAVERA;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;534.0;
MARIMBONDO;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;
ITAPARICA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITA;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;
SLT.SANTIAGO;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;34.0;
P.AFONSO 123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
A. VERMELHA;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;107.0;
FURNAS;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;
SERRA MESA;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;448.0;
SEGREDO;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;
SALTO CAXIAS;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;83.0;
EMBORCACAO;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;124.0;
MACHADINHO;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;
LC BARRETO;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
ESTREITO TOC;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;988.0;
SALTO OSORIO;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;
SOBRADINHO;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;970.0;
LAJEADO;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;
