ITAIPU;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;7854.0;
TUCURUI;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;4222.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;27062.0;
STO ANTONIO;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;1187.0;
I. SOLTEIRA;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;467.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;
TELES PIRES;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;1758.0;
