ITAIPU;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;1120.0;
TUCURUI;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;1721.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;4166.0;
STO ANTONIO;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;64.0;
I. SOLTEIRA;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;130.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;92.0;
TELES PIRES;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;378.0;
SAO SIMAO;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;
G.B. MUNHOZ;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;149.0;
