<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
0;PAMPA SUL;180.0;
1;CANDIOTA 3;86.88;
2;P. PECEM-unit1;168.58;
3;P. PECEM-unit2;168.58;
4;P.ITAQUI;173.81;
5;PECEM 2;179.48;
6;J.LACERDA-C-unit7;206.84;
7;J.LACERDA-B-unit5;244.14;
8;J.LACERDA-B-unit6;244.14;
9;J.LACERDA-A1-unit1;270.48;
10;J.LACERDA-A1-unit2;270.48;
11;J.LACERDA-A2-unit3;245.21;
12;J.LACERDA-A2-unit4;245.21;
13;ARAUCARIA-unit1;630.54;
14;ARAUCARIA-unit2;630.54;
15;ARAUCARIA-unit3;630.54;
16;CUBATAO-unit1;335.3;
17;CUBATAO-unit2;335.3;
18;SEROPEDICA-unit1;343.69;
19;SEROPEDICA-unit2;343.69;
20;SEROPEDICA-unit3;343.69;
21;SEROPEDICA-unit4;343.69;
22;SEROPEDICA-unit5;343.69;
23;SEROPEDICA-unit6;343.69;
24;SEROPEDICA-unit7;343.69;
25;SEROPEDICA-unit8;343.69;
26;JARAQUI-unit6;0.0;
27;JARAQUI-unit7;0.0;
28;MANAUARA-unit1;0.0;
29;MANAUARA-unit2;0.0;
30;MANAUARA-unit3;0.0;
31;MANAUARA-unit4;0.0;
32;MANAUARA-unit5;0.0;
33;N.FLU_DESSEM-unit1;0.0;
34;N.FLU_DESSEM-unit2;0.0;
35;N.FLU_DESSEM-unit3;0.0;
36;N.FLU_DESSEM-unit4;0.0;
37;P. NEGRA-unit1;0.0;
38;P. NEGRA-unit2;0.0;
39;P. NEGRA-unit3;0.0;
40;P. NEGRA-unit4;0.0;
41;TERMORIO-unit1;267.82;
42;TERMORIO-unit2;267.82;
43;TERMORIO-unit3;267.82;
44;TERMORIO-unit4;267.82;
45;TERMORIO-unit5;267.82;
46;TERMORIO-unit6;267.82;
47;TERMORIO-unit7;267.82;
48;TERMORIO-unit8;267.82;
49;T.LAGOAS-unit1;224.5;
50;T.LAGOAS-unit2;224.5;
51;T.LAGOAS-unit3;224.5;
52;T.LAGOAS-unit4;224.5;
53;T.LAGOAS-unit5;224.5;
54;T.LAGOAS-unit6;224.5;
55;MARANHAO 3-unit1;84.98;
56;MARANHAO 3-unit2;80.44;
57;MARANHAO 3-unit3;80.44;
58;TERMOPERNAMB-unit1;180.57;
59;TERMOPERNAMB-unit2;180.57;
60;TERMOPERNAMB-unit3;180.57;
61;B FLUMINENSE-unit1;129.5;
62;B FLUMINENSE-unit2;129.5;
63;B FLUMINENSE-unit3;129.5;
