<BEGIN>
ID;Name;New generation cost ($/(MWh/h)
0;PAMPA SUL;180.0;
1;CANDIOTA 3;84.82;
2;P. PECEM-unit1;126.76;
3;P. PECEM-unit2;126.76;
4;P.ITAQUI;133.98;
5;PECEM 2;139.31;
6;J.LACERDA-C-unit7;193.62;
7;J.LACERDA-B-unit5;228.12;
8;J.LACERDA-B-unit6;228.12;
9;J.LACERDA-A1-unit1;254.97;
10;J.LACERDA-A1-unit2;254.97;
11;J.LACERDA-A2-unit3;235.35;
12;J.LACERDA-A2-unit4;235.35;
13;ARAUCARIA-unit1;681.79;
14;ARAUCARIA-unit2;681.79;
15;ARAUCARIA-unit3;681.79;
16;CUBATAO-unit1;327.35;
17;CUBATAO-unit2;327.35;
18;SEROPEDICA-unit1;342.42;
19;SEROPEDICA-unit2;342.42;
20;SEROPEDICA-unit3;342.42;
21;SEROPEDICA-unit4;342.42;
22;SEROPEDICA-unit5;342.42;
23;SEROPEDICA-unit6;342.42;
24;SEROPEDICA-unit7;342.42;
25;SEROPEDICA-unit8;342.42;
26;JARAQUI-unit6;0.0;
27;JARAQUI-unit7;0.0;
28;MANAUARA-unit1;0.0;
29;MANAUARA-unit2;0.0;
30;MANAUARA-unit3;0.0;
31;MANAUARA-unit4;0.0;
32;MANAUARA-unit5;0.0;
33;N.FLU_DESSEM-unit1;0.0;
34;N.FLU_DESSEM-unit2;0.0;
35;N.FLU_DESSEM-unit3;0.0;
36;N.FLU_DESSEM-unit4;0.0;
37;P. NEGRA-unit1;0.0;
38;P. NEGRA-unit2;0.0;
39;P. NEGRA-unit3;0.0;
40;P. NEGRA-unit4;0.0;
41;TERMORIO-unit1;266.51;
42;TERMORIO-unit2;266.51;
43;TERMORIO-unit3;266.51;
44;TERMORIO-unit4;266.51;
45;TERMORIO-unit5;266.51;
46;TERMORIO-unit6;266.51;
47;TERMORIO-unit7;266.51;
48;TERMORIO-unit8;266.51;
49;T.LAGOAS-unit1;223.64;
50;T.LAGOAS-unit2;223.64;
51;T.LAGOAS-unit3;223.64;
52;T.LAGOAS-unit4;223.64;
53;T.LAGOAS-unit5;223.64;
54;T.LAGOAS-unit6;223.64;
55;MARANHAO 3-unit1;82.48;
56;MARANHAO 3-unit2;80.44;
57;MARANHAO 3-unit3;80.44;
58;TERMOPERNAMB-unit1;138.86;
59;TERMOPERNAMB-unit2;138.86;
60;TERMOPERNAMB-unit3;138.86;
61;B FLUMINENSE-unit1;93.0;
62;B FLUMINENSE-unit2;93.0;
63;B FLUMINENSE-unit3;93.0;
64;MARANHAO 4-unit1;98.91;
65;MARANHAO 4-unit2;127.77;
66;MARANHAO 5-unit1;98.91;
67;MARANHAO 5-unit2;127.77;
68;FORTALEZA-unit1;180.57;
69;FORTALEZA-unit2;180.57;
70;FORTALEZA-unit3;180.57;
71;LINHARES-unit1;153.62;
72;LINHARES-unit2;153.62;
73;LINHARES-unit3;153.62;
74;LINHARES-unit4;153.62;
75;N VENECIA;223.51;
76;J.DEFORA-unit1;283.74;
77;J.DEFORA-unit2;283.74;
78;RALMEIDA(L)-unit1;345.02;
79;RALMEIDA(L)-unit2;345.02;
80;RALMEIDA(L)-unit3;345.02;
81;RALMEIDA(L)-unit4;345.02;
82;IBIRITE-gas;346.37;
83;IBIRITE-steam;346.37;
84;TERMOCEARA(L)-unit1;369.38;
85;TERMOCEARA(L)-unit2;369.38;
86;TERMOCEARA(L)-unit3;369.38;
87;TERMOCEARA(L)-unit4;369.38;
88;TERMOBAHIA;181.16;
89;VALE DO ACU-unit1;186.05;
90;VALE DO ACU-unit2;186.05;
91;URUGUAIANA-unit1;278.48;
92;URUGUAIANA-unit2;278.48;
93;URUGUAIANA-unit3;278.48;
94;M.COVAS-unit1;511.77;
95;M.COVAS-unit2;511.77;
96;M.COVAS-unit3;511.77;
97;NPIRATININGA-unit1;548.04;
98;NPIRATININGA-unit2;548.04;
99;NPIRATININGA-unit3;548.04;
100;NPIRATININGA-unit4;548.04;
101;NPIRATININGA-unit5;548.04;
102;NPIRATININGA-unit6;548.04;
103;TERMOMACAE-unit1;610.52;
104;TERMOMACAE-unit2;610.52;
105;TERMOMACAE-unit3;610.52;
106;TERMOMACAE-unit4;610.52;
107;TERMOMACAE-unit5;610.52;
108;TERMOMACAE-unit6;610.52;
109;TERMOMACAE-unit7;610.52;
110;TERMOMACAE-unit8;610.52;
111;TERMOMACAE-unit9;610.52;
112;TERMOMACAE-unit10;610.52;
113;TERMOMACAE-unit11;610.52;
114;TERMOMACAE-unit12;610.52;
115;TERMOMACAE-unit13;610.52;
116;TERMOMACAE-unit14;610.52;
117;TERMOMACAE-unit15;610.52;
118;TERMOMACAE-unit16;610.52;
119;TERMOMACAE-unit17;610.52;
120;TERMOMACAE-unit18;610.52;
121;TERMOMACAE-unit19;610.52;
122;TERMOMACAE-unit20;610.52;
123;S.TIARAJU(L)-gas;698.14;
124;S.TIARAJU(L)-steam;698.14;
125;TNORTE 2-unit1;910.86;
126;TNORTE 2-unit2;910.86;
127;TNORTE 2-unit3;910.86;
128;TNORTE 2-unit4;910.86;
129;APAREC B1-unit1;59.61;
130;APAREC B1-unit2;59.61;
131;APAREC B1-unit3;59.61;
132;APAREC B1-unit4;59.61;
133;SUZANO MA;800.0;
134;ANGRA 2;20.12;
