ITAIPU;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;1166.0;
TUCURUI;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;495.0;
BELO MONTE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
JIRAU;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;5002.0;
STO ANTONIO;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;
I. SOLTEIRA;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;
XINGO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
P.AFONSO 4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITUMBIARA;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;
TELES PIRES;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;171.0;
SAO SIMAO;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;
G.B. MUNHOZ;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;169.0;
JUPIA;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;
P. PRIMAVERA;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;394.0;
MARIMBONDO;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;122.0;
ITAPARICA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
ITA;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;
